[il],[ilce],[mahalle/koy],[lat],[lon]
ADANA, KOZAN, TAVŞANTEPE MAH., 37.439196, 35.829521
ADANA, KOZAN, TEPECİKÖREN MAH., 37.362685, 35.625495
ADANA, KOZAN, TUFANLI MAH., 37.407902, 35.752059
ADANA, KOZAN, TUFANPAŞA MAH., 37.453807, 35.820241
ADANA, KOZAN, TURGUTLU MAH., 37.505674, 35.803335
ADANA, KOZAN, TURUNÇLU MAH., 37.438630, 35.734111
ADANA, KOZAN, TÜRKELİ MAH., 37.464334, 35.832853
ADANA, KOZAN, VARSAKLAR MAH., 37.446473, 35.790067
ADANA, KOZAN, VELİCANLI MAH., 37.665892, 35.687740
ADANA, KOZAN, YANALERİK MAH., 37.676595, 35.761743
ADANA, KOZAN, YARIMOĞLU MAH., 37.442326, 35.814528
ADANA, KOZAN, YASSIÇALI MAH., 37.359330, 35.829979
ADANA, KOZAN, YENİKÖY MAH., 37.485347, 35.720537
ADANA, KOZAN, YUKARIKEÇİLİ MAH., 37.797489, 35.639689
ADANA, KOZAN, YÜKSEKÖREN MAH., 37.423257, 35.697199
ADANA, KOZAN, ZERDALİ MAH., 37.435916, 35.621740
ADANA, POZANTI, AKÇATEKİR MAH., 37.337019, 34.800653
ADANA, POZANTI, ALPU MAH., 37.470377, 34.880810
ADANA, POZANTI, AŞÇIBEKİRLİ MAH., 37.626984, 34.971737
ADANA, POZANTI, BELEMEDİK MAH., 37.358491, 34.913850
ADANA, POZANTI, CUMHURİYET MAH., 37.425098, 34.870129
ADANA, POZANTI, ÇAMLIBEL MAH., 37.475317, 35.067201
ADANA, POZANTI, DAĞDİBİ MAH., 37.643766, 35.002020
ADANA, POZANTI, ESKİKONACIK MAH., 37.389490, 34.860221
ADANA, POZANTI, FINDIKLI MAH., 37.502303, 34.925959
ADANA, POZANTI, GÖKBEZ MAH., 37.438616, 34.878923
ADANA, POZANTI, HAMİDİYE MAH., 37.560894, 34.977172
ADANA, POZANTI, İSTİKLAL MAH., 37.420363, 34.866742
ADANA, POZANTI, KAMIŞLI MAH., 37.556203, 34.950564
ADANA, POZANTI, KARAKIŞLAKÇI MAH., 37.663507, 34.900438
ADANA, POZANTI, KURTULUŞ MAH., 37.428544, 34.874701
ADANA, POZANTI, ÖMERLİ MAH., 37.530338, 34.856322
ADANA, POZANTI, YAĞLITAŞ MAH., 37.615895, 34.921081
ADANA, POZANTI, YAZICAK MAH., 37.582409, 34.945075
ADANA, POZANTI, YENİKONACIK MAH., 37.421272, 34.846009
ADANA, POZANTI, YUKARIBELEMEDİK MAH., 37.639844, 34.913248
ADANA, POZANTI, ZAFER MAH., 37.430056, 34.865431
ADANA, SARIÇAM, ACIDERE MAH., 36.972508, 35.591844
ADANA, SARIÇAM, AFLAK MAH., 37.176218, 35.299281
ADANA, SARIÇAM, AKKUYU MAH., 37.092393, 35.415559
ADANA, SARIÇAM, AVCILAR MAH., 37.122352, 35.610484
ADANA, SARIÇAM, AYDINYURDU MAH., 37.116374, 35.549534
ADANA, SARIÇAM, AYVALI MAH., 37.152918, 35.287558
ADANA, SARIÇAM, BALCALI MAH., 37.056914, 35.361085
ADANA, SARIÇAM, BAYRAM HACILI MAH., 37.086110, 35.322961
ADANA, SARIÇAM, BEYCELİ MAH., 37.048087, 35.429258
ADANA, SARIÇAM, BOYNUYOĞUN MAH., 37.058534, 35.421156
ADANA, SARIÇAM, BOZTEPE MAH., 37.219443, 35.488709
ADANA, SARIÇAM, BURUK CUMHURİYET MAH., 37.038985, 35.453576
ADANA, SARIÇAM, BÜYÜK BAKLALI MAH., 37.035852, 35.632529
ADANA, SARIÇAM, CERENLİ MAH., 37.223093, 35.531271
ADANA, SARIÇAM, CİHADİYE MAH., 37.051082, 35.563305
ADANA, SARIÇAM, ÇAMLICA MAH., 37.078726, 35.613566
ADANA, SARIÇAM, ÇARKIPARE MAH., 37.068116, 35.378557
ADANA, SARIÇAM, ÇAYLI MAH., 37.171381, 35.322269
ADANA, SARIÇAM, ÇINARLI MAH., 37.071254, 35.393245
ADANA, SARIÇAM, ÇİÇEKLİ MAH., 37.182824, 35.309800
ADANA, SARIÇAM, ÇİRİŞGEDİĞİ MAH., 37.146504, 35.385474
ADANA, SARIÇAM, DAĞCI MAH., 36.985049, 35.517680
ADANA, SARIÇAM, DUTLUCA MAH., 37.150344, 35.437927
ADANA, SARIÇAM, EĞECİUŞAĞI MAH., 37.209241, 35.407007
ADANA, SARIÇAM, ESENTEPE MAH., 37.035722, 35.414346
ADANA, SARIÇAM, GÖKBUKET MAH., 37.149553, 35.558256
ADANA, SARIÇAM, GÖZTEPE MAH., 37.012277, 35.500854
ADANA, SARIÇAM, GÜLTEPE MAH., 37.034937, 35.396820
ADANA, SARIÇAM, HAKKIBEYLİ MAH., 37.169533, 35.569800
ADANA, SARIÇAM, HASANBEYLİ MAH., 37.050139, 35.537766
ADANA, SARIÇAM, HOCALLI MAH., 37.152134, 35.410591
ADANA, SARIÇAM, HÜRRİYET MAH., 36.990475, 35.433498
ADANA, SARIÇAM, İSTİKLAL MAH., 37.046071, 35.457744
ADANA, SARIÇAM, KARAÖMERLİ MAH., 37.118000, 35.344062
ADANA, SARIÇAM, KARAYUSUFLU MAH., 37.200820, 35.313780
ADANA, SARIÇAM, KARGAKEKEÇ MAH., 37.124783, 35.372404
ADANA, SARIÇAM, KARLIK MAH., 37.200992, 35.509038
ADANA, SARIÇAM, KARŞIYAKA MAH., 37.025258, 35.398707
ADANA, SARIÇAM, KAŞOBASI MAH., 37.174673, 35.511319
ADANA, SARIÇAM, KEMALPAŞA MAH., 36.993444, 35.440388
ADANA, SARIÇAM, KEPEZTEPE MAH., 37.186504, 35.374443
ADANA, SARIÇAM, KILBAŞ MAH., 37.153709, 35.339301
ADANA, SARIÇAM, KILIÇLI MAH., 37.081079, 35.454591
ADANA, SARIÇAM, KIZILKAŞ MAH., 37.105309, 35.462909
ADANA, SARIÇAM, KÖSEFAKILI MAH., 37.247355, 35.330471
ADANA, SARIÇAM, KÜÇÜKBAKLALI MAH., 37.030530, 35.636769
ADANA, SARIÇAM, MALTEPE MAH., 37.216462, 35.434999
ADANA, SARIÇAM, MEHMET AKİF ERSOY MAH., ---, ---
ADANA, SARIÇAM, MENEKŞE MAH., 37.080914, 35.350395
ADANA, SARIÇAM, MUSTAFALAR MAH., 37.112410, 35.511912
ADANA, SARIÇAM, MÜMİNLİ MAH., 36.996953, 35.512254
ADANA, SARIÇAM, ORHANGAZİ MAH., 37.034757, 35.427282
ADANA, SARIÇAM, OSMANGAZİ MAH., 37.070952, 35.409495
ADANA, SARIÇAM, REMZİ OĞUZ ARIK MAH., 37.017709, 35.385978
ADANA, SARIÇAM, SARIÇAM MAH., 37.149970, 35.509846
ADANA, SARIÇAM, SOFUDEDE MAH., 37.050787, 35.416969
ADANA, SARIÇAM, ŞAHİNTEPE MAH., 37.033022, 35.416942
ADANA, SARIÇAM, TURUNÇLU MAH., 37.169576, 35.436499
ADANA, SARIÇAM, ÜNLÜCE MAH., 37.072298, 35.661015
ADANA, SARIÇAM, YAĞIZLAR MAH., 37.233365, 35.545114
ADANA, SARIÇAM, YARIMCA MAH., 37.075688, 35.562964
ADANA, SARIÇAM, YAVUZ SULTAN SELİM MAH., 37.037206, 35.419018
ADANA, SARIÇAM, YENİ MAH., 36.985813, 35.433606
ADANA, SARIÇAM, YENİYAYLA MAH., 37.104791, 35.556047
ADANA, SARIÇAM, YEŞİLTEPE MAH., 37.037458, 35.408238
ADANA, SARIÇAM, YILDIRIM BEYAZIT MAH., 37.025337, 35.399650
ADANA, SARIÇAM, YÜREKLİ MAH., 36.989999, 35.510071
ADANA, SAİMBEYLİ, AKSAAĞAÇ MAH., 37.911330, 36.212814
ADANA, SAİMBEYLİ, AVCIPINARI MAH., 38.076630, 36.180430
ADANA, SAİMBEYLİ, AYVACIK MAH., 37.800668, 36.154846
ADANA, SAİMBEYLİ, BEYPINARI MAH., 37.986086, 36.089583
ADANA, SAİMBEYLİ, CIVIKLI MAH., 37.902889, 35.983941
ADANA, SAİMBEYLİ, CUMHURLU MAH., 37.909053, 36.016236
ADANA, SAİMBEYLİ, ÇATAK MAH., 37.996664, 35.970772
ADANA, SAİMBEYLİ, ÇERALAN MAH., 38.098859, 36.001764
ADANA, SAİMBEYLİ, ÇORAK MAH., 37.989299, 35.925901
ADANA, SAİMBEYLİ, DEĞİRMENCİUŞAĞI MAH., 37.852149, 36.152267
ADANA, SAİMBEYLİ, EYÜPLÜ MAH., 37.924930, 36.149770
ADANA, SAİMBEYLİ, FATİH MAH., 37.983455, 36.087786
ADANA, SAİMBEYLİ, GÖKMENLER MAH., 38.017767, 35.988603
ADANA, SAİMBEYLİ, GÜRLEŞEN MAH., 37.905423, 36.084076
ADANA, SAİMBEYLİ, HALİLBEYLİ MAH., 37.791751, 36.194111
ADANA, SAİMBEYLİ, HİMMETLİ MAH., 37.868131, 36.066227
ADANA, SAİMBEYLİ, İSLAM MAH., 37.984578, 36.089924
ADANA, SAİMBEYLİ, KANDİLLİ MAH., 37.982161, 36.036511
ADANA, SAİMBEYLİ, KAPAKLIKUYU MAH., 37.818215, 36.179163
ADANA, SAİMBEYLİ, KARAKUYU MAH., 37.862149, 36.202456
ADANA, SAİMBEYLİ, KIZILAĞAÇ MAH., 38.011719, 35.958303
ADANA, SAİMBEYLİ, MAHMUTLU MAH., 37.942056, 36.033348
ADANA, SAİMBEYLİ, NALTAŞ MAH., 38.074336, 36.050389
ADANA, SAİMBEYLİ, TOPALLAR MAH., 37.882023, 36.271402
ADANA, SAİMBEYLİ, TÜLÜ MAH., 37.882828, 36.079675
ADANA, SAİMBEYLİ, YARDİBİ MAH., 37.872090, 36.106202
ADANA, SAİMBEYLİ, YENİKÖY MAH., 38.027219, 36.213353
ADANA, SAİMBEYLİ, YEŞİLBAĞLAR MAH., 37.989811, 36.091505
ADANA, SEYHAN-1, CEMALPAŞA MAH., 37.003863, 35.325162
ADANA, SEYHAN-1, ÇINARLI MAH., 36.991102, 35.323203
ADANA, SEYHAN-1, GAZİPAŞA MAH., 37.007054, 35.321577
ADANA, SEYHAN-1, KURTULUŞ MAH., 37.002847, 35.319260
ADANA, SEYHAN-1, NAMIK KEMAL MAH., 37.004396, 35.312459
ADANA, SEYHAN-1, REŞATBEY MAH., 36.997587, 35.327327
ADANA, SEYHAN-1, SÜMER MAH., 37.014057, 35.318263
ADANA, SEYHAN-1, YENİBARAJ MAH., 37.022067, 35.319448
ADANA, SEYHAN-1, YEŞİLYURT MAH., 37.017161, 35.307788
ADANA, SEYHAN-1, ZİYAPAŞA MAH., 37.008365, 35.332025
ADANA, SEYHAN-2, AKKAPI MAH., 36.960377, 35.302785
ADANA, SEYHAN-2, ALİDEDE MAH., 36.981705, 35.326464
ADANA, SEYHAN-2, BARBAROS MAH., 36.971132, 35.322134
ADANA, SEYHAN-2, BEŞOCAK MAH., 36.979593, 35.326078
ADANA, SEYHAN-2, BEY MAH., 36.962720, 35.316762
ADANA, SEYHAN-2, CAMUZCU MAH., 36.917674, 35.273005
ADANA, SEYHAN-2, DAĞLIOĞLU MAH., 36.970699, 35.312720
ADANA, SEYHAN-2, GÜLBAHÇESİ MAH., 36.977337, 35.298598
ADANA, SEYHAN-2, HADIRLI MAH., 36.926502, 35.314714
ADANA, SEYHAN-2, HANEDAN MAH., 36.987809, 35.320562
ADANA, SEYHAN-2, HAVUZLUBAHÇE MAH., 36.973827, 35.318622
ADANA, SEYHAN-2, HÜRRİYET MAH., 36.976033, 35.324865
ADANA, SEYHAN-2, KARASOKU MAH., 36.985719, 35.325737
ADANA, SEYHAN-2, KARAYUSUFLU ÇAPUTÇU MAH., 36.857587, 35.188923
ADANA, SEYHAN-2, KARAYUSUFLU DERVİŞLER MAH., 36.822973, 35.192705
ADANA, SEYHAN-2, DÖRTAĞAÇ MAH., 36.895959, 35.162135
ADANA, SEYHAN-2, KARAYUSUFLU KAYIŞLI MAH., 36.891140, 35.237297
ADANA, SEYHAN-2, KARAYUSUFLU KÖYLÜOĞLU MAH., 36.872897, 35.181485
ADANA, SEYHAN-2, KARAYUSUFLU MAH., 36.869497, 35.242930
ADANA, SEYHAN-2, KARAYUSUFLU MÜRSELOĞLU MAH., 36.810074, 35.163222
ADANA, SEYHAN-2, KARAYUSUFLU SALMANBEYLİ MAH., 36.847834, 35.223338
ADANA, SEYHAN-2, KAYALIBAĞ MAH., 36.989783, 35.330560
ADANA, SEYHAN-2, KOCAVEZİR MAH., 36.985841, 35.321344
ADANA, SEYHAN-2, KOYUNCU MAH., 36.899581, 35.290783
ADANA, SEYHAN-2, KURUKÖPRÜ MAH., 36.988436, 35.323329
ADANA, SEYHAN-2, MESTANZADE MAH., 36.979053, 35.333848
ADANA, SEYHAN-2, MIDIK MAH., 36.953153, 35.313528
ADANA, SEYHAN-2, MİRZAÇELEBİ MAH., 36.981618, 35.317966
ADANA, SEYHAN-2, SARIYAKUP MAH., 36.982908, 35.329950
ADANA, SEYHAN-2, SERİNEVLER MAH., ---, ---
ADANA, SEYHAN-2, SUCUZADE MAH., 36.981842, 35.321101
ADANA, SEYHAN-2, ŞEHİTDURAN MAH., 36.974642, 35.331809
ADANA, SEYHAN-2, TEPEBAĞ MAH., 36.987967, 35.326572
ADANA, SEYHAN-2, TÜRKOCAĞI MAH., 36.982743, 35.332806
ADANA, SEYHAN-2, ULUCAMİİ MAH., 37.039921, 35.270831
ADANA, SEYHAN-2, YALMANLI MAH., 36.901955, 35.305057
ADANA, SEYHAN-2, YENİBEY MAH., 36.969986, 35.328306
ADANA, SEYHAN-3, AHMET REMZİ YÜREĞİR MAH., 36.994597, 35.306683
ADANA, SEYHAN-3, BAHÇEŞEHİR MAH., 37.026662, 35.240855
ADANA, SEYHAN-3, BÜYÜKDİKİLİ MAH., 37.009237, 35.170274
ADANA, SEYHAN-3, DENİZLİ MAH., 37.003531, 35.298994
ADANA, SEYHAN-3, DİKİLİ MAH., 37.000383, 35.210824
ADANA, SEYHAN-3, DÖŞEME MAH., 36.992334, 35.319026
ADANA, SEYHAN-3, FATİH MAH., 37.014705, 35.294493
ADANA, SEYHAN-3, GÜRSELPAŞA MAH., 37.021037, 35.263932
ADANA, SEYHAN-3, İSMETPAŞA MAH., 37.007904, 35.287522
ADANA, SEYHAN-3, KARAKUYU MAH., 37.028304, 35.146684
ADANA, SEYHAN-3, KAVAKLI MAH., 37.033051, 35.270373
ADANA, SEYHAN-3, KUYUMCULAR MAH., 37.032093, 35.154383
ADANA, SEYHAN-3, KOZA MAH., ---, ---
ADANA, SEYHAN-3, MEKAN MAH., 36.996614, 35.188914
ADANA, SEYHAN-3, MİTHATPAŞA MAH., 37.006658, 35.308498
ADANA, SEYHAN-3, NARLICA MAH., 36.999446, 35.294942
ADANA, SEYHAN-3, PINAR MAH., 37.028636, 35.287486
ADANA, SEYHAN-3, SAKARYA MAH., 36.995087, 35.300206
ADANA, SEYHAN-3, SARIHUĞLAR MAH., 37.016412, 35.226032
ADANA, SEYHAN-3, SÖĞÜTLÜ MAH., 36.999129, 35.206701
ADANA, SEYHAN-3, TELLİDERE MAH., 37.020259, 35.297053
ADANA, SEYHAN-3, YENİ  MAH., 37.015814, 35.249892
ADANA, SEYHAN-3, ZEYTİNLİ MAH., 36.993862, 35.134827
ADANA, SEYHAN-3, 2000 EVLER MAH., 37.028989, 35.267193
ADANA, SEYHAN-4, AYDINLAR MAH., 37.002638, 35.264777
ADANA, SEYHAN-4, BAHÇELİEVLER MAH., 37.001060, 35.288672
ADANA, SEYHAN-4, BARIŞ MAH., 37.001233, 35.275494
ADANA, SEYHAN-4, BÜYÜKÇILDIRIM MAH., 36.927396, 35.149101
ADANA, SEYHAN-4, DEMETEVLER MAH., 36.996485, 35.287531
ADANA, SEYHAN-4, DUMLUPINAR MAH., 36.979990, 35.302344
ADANA, SEYHAN-4, EMEK MAH., 36.991030, 35.302210
ADANA, SEYHAN-4, FEVZİPAŞA MAH., 36.997724, 35.274380
ADANA, SEYHAN-4, GÖKÇELER MAH., 36.967556, 35.112162
ADANA, SEYHAN-4, GÖLBAŞI MAH., 36.960579, 35.226131
ADANA, SEYHAN-4, GÜLPINAR MAH., 36.980833, 35.307905
ADANA, SEYHAN-4, HURMALI MAH., 36.989048, 35.317373
ADANA, SEYHAN-4, İSTİKLAL MAH., 36.990280, 35.308022
ADANA, SEYHAN-4, KÜÇÜKÇILDIRIM MAH., 36.931579, 35.144465
ADANA, SEYHAN-4, MEYDAN MAH., 36.984732, 35.303063
ADANA, SEYHAN-4, ONUR MAH., 36.990158, 35.265945
ADANA, SEYHAN-4, OVA MAH., 36.984155, 35.271191
ADANA, SEYHAN-4, SARIHAMZALI MAH., 36.983492, 35.218334
ADANA, SEYHAN-4, ŞAKİRPAŞA MAH., 36.993076, 35.282186
ADANA, SEYHAN-4, UÇAK MAH., 36.987131, 35.278835
ADANA, SEYHAN-4, YENİDAM MAH., 36.953391, 35.246613
ADANA, SEYHAN-4, YEŞİLEVLER MAH., 37.003445, 35.284333
ADANA, SEYHAN-4, YEŞİLOBA MAH., 36.986418, 35.254320
ADANA, SEYHAN-4, YEŞİLYUVA MAH., 36.985164, 35.312190
ADANA, SEYHAN-4, YOLGEÇEN MAH., 36.967809, 35.193055
ADANA, TUFANBEYLİ, AKÇAL MAH., 38.206780, 36.323037
ADANA, TUFANBEYLİ, AKPINAR MAH., 38.232186, 36.184876
ADANA, TUFANBEYLİ, AYVAT MAH., 38.347562, 36.231777
ADANA, TUFANBEYLİ, BOLATPINARI MAH., 38.278660, 36.282101
ADANA, TUFANBEYLİ, BOZGÜNEY MAH., 38.244422, 36.323639
ADANA, TUFANBEYLİ, CUMHURİYET MAH., 38.261303, 36.218204
ADANA, TUFANBEYLİ, ÇATALÇAM MAH., 38.193538, 36.078740
ADANA, TUFANBEYLİ, ÇUKURKIŞLA MAH., 38.139297, 36.284949
ADANA, TUFANBEYLİ, DAMLALI MAH., 38.263130, 36.176773
ADANA, TUFANBEYLİ, DEMİROLUK MAH., 38.225483, 36.064304
ADANA, TUFANBEYLİ, DOĞANBEYLİ MAH., 38.132471, 36.134445
ADANA, TUFANBEYLİ, DOĞANLI MAH., 38.242141, 36.131642
ADANA, TUFANBEYLİ, ELEMANLI MAH., 38.330270, 36.289314
ADANA, TUFANBEYLİ, EVCİ MAH., 38.200605, 36.105744
ADANA, TUFANBEYLİ, FATMAKUYU MAH., 38.193141, 36.374079
ADANA, TUFANBEYLİ, GÜZELİM MAH., 38.146100, 36.197390
ADANA, TUFANBEYLİ, HANYERİ MAH., 38.212471, 36.022380
ADANA, TUFANBEYLİ, İĞDEBEL MAH., 38.275559, 36.369588
ADANA, TUFANBEYLİ, İSTİKLAL MAH., 38.261359, 36.221779
ADANA, TUFANBEYLİ, KARSAVRAN MAH., 38.178336, 36.166452
ADANA, TUFANBEYLİ, KAYAPINAR MAH., 38.328586, 36.267503
ADANA, TUFANBEYLİ, KAYARCIK MAH., 38.170160, 36.281086
ADANA, TUFANBEYLİ, KİRAZLIYURT MAH., 38.094217, 36.288973
ADANA, TUFANBEYLİ, KOCCAĞIZ MAH., 38.292184, 36.129836
ADANA, TUFANBEYLİ, ORTAKÖY MAH., 38.156457, 36.059453
ADANA, TUFANBEYLİ, PEKMEZLİ MAH., 38.144206, 36.052761
ADANA, TUFANBEYLİ, PINARLAR MAH., 38.229401, 36.236305
ADANA, TUFANBEYLİ, ŞAR MAH., 38.331863, 36.326954
ADANA, TUFANBEYLİ, TAŞPINAR MAH., 38.223697, 36.269596
ADANA, TUFANBEYLİ, TOZLU MAH., 38.295441, 36.125381
ADANA, TUFANBEYLİ, YAMANLI MAH., 38.179208, 36.240392
ADANA, TUFANBEYLİ, YENİCAMİ MAH., 38.265375, 36.221824
ADANA, TUFANBEYLİ, YEŞİLOVA MAH., 38.154088, 36.254846
ADANA, YUMURTALIK, AKDENİZ MAH., 36.780395, 35.795825
ADANA, YUMURTALIK, AKYUVA MAH., 36.779412, 35.803209
ADANA, YUMURTALIK, ASMALI MAH., 36.755728, 35.527049
ADANA, YUMURTALIK, AYAS MAH., 36.769396, 35.791306
ADANA, YUMURTALIK, AYVALIK MAH., 36.796204, 35.687964
ADANA, YUMURTALIK, DEMİRTAŞ MAH., 36.822078, 35.814681
ADANA, YUMURTALIK, DEVECİUŞAĞI MAH., 36.762183, 35.627543
ADANA, YUMURTALIK, DEVRİŞİYE MAH., 36.772706, 35.792923
ADANA, YUMURTALIK, GÖLOVASI MAH., 36.876743, 35.893247
ADANA, YUMURTALIK, HAMZALI MAH., 36.880561, 35.863019
ADANA, YUMURTALIK, HAYLAZLI MAH., 36.781522, 35.661015
ADANA, YUMURTALIK, KALDIRIM MAH., 36.691383, 35.538943
ADANA, YUMURTALIK, KALEMLİ MAH., 36.786898, 35.762991
ADANA, YUMURTALIK, KEMALPAŞA MAH., 36.769974, 35.781066
ADANA, YUMURTALIK, KESMEBURUN MAH., 36.763679, 35.490335
ADANA, YUMURTALIK, KIRMIZIDAM MAH., 36.719433, 35.499938
ADANA, YUMURTALIK, KUZUPINARI MAH., 36.748109, 35.568345
ADANA, YUMURTALIK, NARLIÖREN MAH., 36.871193, 35.831443
ADANA, YUMURTALIK, ÖREN MAH., 36.771289, 35.786896
ADANA, YUMURTALIK, SUGÖZÜ MAH., 36.842145, 35.860171
ADANA, YUMURTALIK, YENİKÖY MAH., 36.817881, 35.774265
ADANA, YUMURTALIK, YEŞİLKÖY MAH., 36.675205, 35.490263
ADANA, YUMURTALIK, YUMURTALIK MAH., 36.767437, 35.729951
ADANA, YUMURTALIK, ZEYTİNBELİ MAH., 36.811092, 35.740049
ADANA, YÜREĞİR-1, ABDİOĞLU CUMHURİYET MAH., 36.908780, 35.567958
ADANA, YÜREĞİR-1, AĞZIBÜYÜK MAH., 36.864510, 35.450468
ADANA, YÜREĞİR-1, AKDAM MAH., 36.799570, 35.446461
ADANA, YÜREĞİR-1, AKDENİZ MAH., 36.966836, 35.344161
ADANA, YÜREĞİR-1, AKINCILAR MAH., 36.998257, 35.351491
ADANA, YÜREĞİR-1, AKPINAR MAH., 36.817419, 35.604690
ADANA, YÜREĞİR-1, ALİHOCALI MAH., 36.931456, 35.401393
ADANA, YÜREĞİR-1, ANADOLU MAH., 36.976991, 35.354024
ADANA, YÜREĞİR-1, ATATÜRK MAH., 36.986159, 35.408705
ADANA, YÜREĞİR-1, AYDINCIK MAH., 36.863911, 35.299003
ADANA, YÜREĞİR-1, BAHÇELİEVLER MAH., 36.971297, 35.355156
ADANA, YÜREĞİR-1, BAŞAK MAH., 36.982022, 35.365451
ADANA, YÜREĞİR-1, BELÖREN MAH., 36.811785, 35.558616
ADANA, YÜREĞİR-1, BEYKÖY MAH., 36.733483, 35.302856
ADANA, YÜREĞİR-1, BÜYÜKKAPILI MAH., 36.873871, 35.568336
ADANA, YÜREĞİR-1, CIRIK MAH., ---, ---
ADANA, YÜREĞİR-1, CİNE MAH., 36.797974, 35.260528
ADANA, YÜREĞİR-1, CUMHURİYET MAH., 36.983261, 35.344206
ADANA, YÜREĞİR-1, ÇAĞIRKANLI MAH., 36.782794, 35.302515
ADANA, YÜREĞİR-1, ÇATALPINAR MAH., 36.825400, 35.572872
ADANA, YÜREĞİR-1, ÇELEMLİ MAH., 36.846816, 35.648600
ADANA, YÜREĞİR-1, ÇOTLU MAH., 36.872529, 35.482097
ADANA, YÜREĞİR-1, DANIŞMENT MAH., 36.826237, 35.447988
ADANA, YÜREĞİR-1, DEDE KORKUT MAH., 36.984566, 35.350889
ADANA, YÜREĞİR-1, DENİZKUYUSU MAH., 36.845250, 35.300772
ADANA, YÜREĞİR-1, DOĞANKENT BAHÇELİEVLER MAH., 36.848484, 35.339103
ADANA, YÜREĞİR-1, DOĞANKENT CUMHURİYET MAH., 36.840918, 35.368344
ADANA, YÜREĞİR-1, DOĞANKENT KIŞLA MAH., 36.843221, 35.333884
ADANA, YÜREĞİR-1, DÜZCE MAH., 36.892150, 35.479995
ADANA, YÜREĞİR-1, EĞRİAĞAÇ MAH., 36.776334, 35.448716
ADANA, YÜREĞİR-1, ESENLER MAH., 36.815592, 35.494889
ADANA, YÜREĞİR-1, GAZİPAŞA MAH., 36.848065, 35.341547
ADANA, YÜREĞİR-1, GEÇİTLİ CUMHURİYET MAH., 36.952764, 35.628433
ADANA, YÜREĞİR-1, GÖKÇELİ MAH., 36.754420, 35.336426
ADANA, YÜREĞİR-1, GÜMÜŞYAZI MAH., 36.792794, 35.168037
ADANA, YÜREĞİR-1, GÜNEŞLİ MAH., 36.975233, 35.348859
ADANA, YÜREĞİR-1, GÜVELOĞLU MAH., 36.844881, 35.600675
ADANA, YÜREĞİR-1, GÜZELEVLER MAH., 36.977539, 35.392634
ADANA, YÜREĞİR-1, HACIALİ MAH., 36.813606, 35.266160
ADANA, YÜREĞİR-1, HAVRANİYE MAH., ---, ---
ADANA, YÜREĞİR-1, HAVUTLU MAH., 36.927548, 35.346074
ADANA, YÜREĞİR-1, HAYDAROĞLU MAH., 36.968407, 35.337990
ADANA, YÜREĞİR-1, HEREKLİ MAH., 36.860533, 35.541135
ADANA, YÜREĞİR-1, IRMAKBAŞI MAH., 36.823782, 35.230964
ADANA, YÜREĞİR-1, KADIKÖY MAH., 36.763665, 35.259845
ADANA, YÜREĞİR-1, KAMIŞLI MAH., 36.756401, 35.387064
ADANA, YÜREĞİR-1, KARAAHMETLİ MAH., 36.811887, 35.194627
ADANA, YÜREĞİR-1, KAŞLICA MAH., 36.873106, 35.619477
ADANA, YÜREĞİR-1, KAYARLI MAH., 36.888304, 35.375952
ADANA, YÜREĞİR-1, KOZA MAH., 36.966382, 35.372871
ADANA, YÜREĞİR-1, KÖKLÜCE MAH., 36.939230, 35.422755
ADANA, YÜREĞİR-1, KÖPRÜGÖZÜ MAH., 36.744885, 35.347790
ADANA, YÜREĞİR-1, KÜTÜKLÜ MAH., 36.827963, 35.525064
ADANA, YÜREĞİR-1, LEVENT MAH., 36.978937, 35.376698
ADANA, YÜREĞİR-1, ÖZLER MAH., ---, ---
ADANA, YÜREĞİR-1, PAŞAKÖY MAH., 36.813230, 35.409316
ADANA, YÜREĞİR-1, PEKMEZLİ MAH., ---, ---
ADANA, YÜREĞİR-1, SAĞDIÇLI MAH., 36.847589, 35.445428
ADANA, YÜREĞİR-1, SAKIZLI MAH., 36.824822, 35.304572
ADANA, YÜREĞİR-1, SAZAK MAH., 36.817658, 35.355857
ADANA, YÜREĞİR-1, SEYHAN MAH., 36.979925, 35.337145
ADANA, YÜREĞİR-1, SİNANPAŞA MAH., 36.989927, 35.338969
ADANA, YÜREĞİR-1, SOLAKLI CUMHURİYET MAH., 36.808477, 35.334297
ADANA, YÜREĞİR-1, SOLAKLI HÜRRİYET MAH., 36.805443, 35.333507
ADANA, YÜREĞİR-1, ŞAHİNAĞA MAH., 36.803320, 35.398698
ADANA, YÜREĞİR-1, ŞEYHMURAT MAH., 36.863016, 35.434127
ADANA, YÜREĞİR-1, TAŞÇI MAH., 36.877162, 35.327380
ADANA, YÜREĞİR-1, VAYVAYLI MAH., 36.901183, 35.631478
ADANA, YÜREĞİR-1, YAHŞİLER MAH., 36.791652, 35.498033
ADANA, YÜREĞİR-1, YALNIZCA MAH., 36.773985, 35.414921
ADANA, YÜREĞİR-1, YAMAÇLI MAH., 36.976552, 35.343784
ADANA, YÜREĞİR-1, YAVUZLAR MAH., 37.000988, 35.348832
ADANA, YÜREĞİR-1, YENİCE MAH., 36.746107, 35.318074
ADANA, YÜREĞİR-1, YENİKÖY MAH., 36.785193, 35.225718
ADANA, YÜREĞİR-1, YERDELEN MAH., 36.838094, 35.241537
